run_id,fetched_at,vendor_slug,company_domain,url_from,url_to,domain_rating_source,traffic_domain,title
20260526-120709,2026-05-26T12:07:09Z,adp,bbb.org,https://www.bbb.org/local/0734/local_0734_get-to-know-us/local_0734_employment,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=0e97e0d0-b502-4b54-b2e4-03dbed930c00&ccId=9200094419967_2&lang=en_US,93.0,3818974,St. Louis BBB Employment
20260526-120709,2026-05-26T12:07:09Z,adp,gitlab.com,https://handbook.gitlab.com/handbook/total-rewards/benefits/general-and-entity-benefits/inc-benefits-us/,https://workforcenow.adp.com/,92.0,1516585,GitLab Inc (US) Benefits | The GitLab Handbook
20260526-120709,2026-05-26T12:07:09Z,adp,salesforce.com,https://bjqx-004.dx.commercecloud.salesforce.com/s/StrivectinUS/careers.html,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=6847a5e0-edd5-46ce-afa8-03c919e0ecb8&ccId=9200424413860_2&lang=en_US,92.0,9250679,Careers | Salesforce Commerce Cloud | 6.1.0
20260526-120709,2026-05-26T12:07:09Z,adp,us.com,http://www.stellae.us.com/careers.html,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=06c76281-ec12-4ca8-88c0-fdfe8493e403&ccId=19000101_000001&lang=en_US,92.0,7982798,Careers at Stellae
20260526-120709,2026-05-26T12:07:09Z,adp,parallels.com,https://www.parallels.com/careers/,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=8a680274-0b2e-46cf-b2cc-49bd2ef0c20f&ccId=9201289910657_2&type=JS&lang=en_US,91.0,151024,Jobs at Parallels
20260526-120709,2026-05-26T12:07:09Z,adp,988lifeline.org,https://988lifeline.org/get-involved/careers/,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=33291f61-00a3-4575-90c4-fee3707d9e38&ccId=19000101_000001&lang=en_US&selectedMenuKey=CareerCenter,91.0,236961,Careers - 988 Lifeline
20260526-120709,2026-05-26T12:07:09Z,adp,nba.com,https://wisconsin.gleague.nba.com/wisconsin-herd-openings,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=035c77cb-5b5c-4e48-b858-605ab1663076&ccId=19000101_000001&type=JS&lang=en_US&jobId=546425,90.0,38358504,WISCONSIN HERD CAREERS
20260526-120709,2026-05-26T12:07:09Z,adp,michelin.com,https://connectedfleet.michelin.com/en-us/careers,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=55f764f8-8298-4cf3-b817-64bfe04d33f6&ccId=19000101_000001&type=MP&lang=en_US,90.0,4949674,Careers | MICHELIN Connected Fleet
20260526-120709,2026-05-26T12:07:09Z,adp,aad.org,https://www.aad.org/employment/employment-secrets,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=14489640-cfbb-47bf-9e22-e45734a624c4&ccId=19000101_000001&type=JS&lang=en_US,89.0,2993118,Secrets of success at the Academy
20260526-120709,2026-05-26T12:07:09Z,adp,astm.org,https://www.astm.org/about/careers,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cb316e90-dff0-482d-84cc-2f99849ec539,89.0,209934,Careers At ASTM International | ASTM
20260526-120709,2026-05-26T12:07:09Z,adp,aaa.com,https://oregon.aaa.com/careers.html,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=809d72c0-504e-4e97-a1c3-3e07863fc9d6&ccId=9200343302106_2&lang=en_US,88.0,5199394,Careers | AAA Oregon/Idaho
20260526-120709,2026-05-26T12:07:09Z,adp,mybigcommerce.com,https://copperfield-acumatica-sandbox.mybigcommerce.com/careers/,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=2dbcb8c8-e9ec-4f1e-a0da-c4f9cc1859d0&ccId=19000101_000001&lang=en_US,88.0,19471,Careers
20260526-120709,2026-05-26T12:07:09Z,adp,lung.org,https://www.lung.org/about-us/careers,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=7a358090-87fa-4b88-894c-c8241573392d&ccId=19000101_000001&lang=en_US,87.0,1159892,About Us - Careers | American Lung Association
20260526-120709,2026-05-26T12:07:09Z,adp,ansi.org,https://ansi.org/about/standards-careers,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=f6281961-94a1-468a-8b53-78b84cc3a14c&ccId=19000101_000001&source=CC2&lang=en_US&selectedMenuKey=CareerCenter&jobId=588916,87.0,126722,Career Opportunities in Standards
20260526-120709,2026-05-26T12:07:09Z,adp,aip.org,https://physicstoday.aip.org/letters/students-need-to-see-educations-job-relevance,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cde167d2-561e-44db-8dab-df2fc7648b26&ccId=19000101_000001&lang=en_US,87.0,62417,Students need to see education’s job relevance - Physics Today
20260526-120709,2026-05-26T12:07:09Z,adp,nahb.org,https://www.nahb.org/Why%20NAHB/About%20NAHB/Careers%20at%20NAHB,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=69f9c81f-c48a-43a4-a3b0-b63a02e212b9&ccId=19000101_000001&lang=en_US,87.0,66803,Careers at NAHB | NAHB
20260526-120709,2026-05-26T12:07:09Z,adp,porsche.com,https://beaverton.porsche.com/en/about-us/careers,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=85bc242a-394f-40dc-85ed-3fba5a5561a8&jobId=562249&lang=en_US&source=EN,87.0,9222842,Automotive Careers at Porsche Beaverton | Car Jobs in Oregon | Porsche Beaverton
20260526-120709,2026-05-26T12:07:09Z,adp,winzip.com,https://www.winzip.com/en/careers/,https://workforcenow.adp.com/jobs/apply/posting.html?client=COREL&ccId=19000101_000001&type=MP&lang=en_US,87.0,254458,Jobs at WinZip
20260526-120709,2026-05-26T12:07:09Z,adp,blackbaud.com,https://bbis29779s.sky.blackbaud.com/serve/careers,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=ca8be22e-3f9c-45e5-a59d-767683524b71&ccId=19000101_000001&lang=en_US,86.0,106325,LCMS Career Opportunities - The Lutheran Church—Missouri Synod
20260526-120709,2026-05-26T12:07:09Z,adp,ala.org,https://www.nmrt.ala.org/notes/find-a-job-resources-page/,https://workforcenow.adp.com/jobs/apply/posting.html?client=lssllc&ccId=19000101_000001&type=MP&lang=en_US,86.0,208081,Find a Job Resources Page | NMRT Notes
20260526-120709,2026-05-26T12:07:09Z,adp,asme.org,https://www.asme.org/about-asme/careers-at-asme/job-opportunities,https://workforcenow.adp.com/jobs/apply/posting.html?client=asme&ccId=19000101_000001&type=JS&lang=en_US,86.0,77992,Job Opportunities - Careers - ASME
