run_id,fetched_at,vendor_slug,company_domain,url_from,url_to,domain_rating_source,traffic_domain,title
20260526-105934,2026-05-26T10:59:34Z,deel,monster.com,https://www.monster.com/job-openings/recruiter-san-francisco-ca--700d349d-869b-42cf-b32a-ba8e4ccff393,https://jobs.deel.com/EmployGlobal/job-details/233d337b-b369-474c-9977-d0174bd28519/overview,87.0,899011,"Recruiter Job - Smart Talent Consulting Inc. - San Francisco, California (Hiring Now) - Monster"
20260526-105934,2026-05-26T10:59:34Z,deel,careerbuilder.com,https://www.careerbuilder.com/job-details/recruiter-san-francisco-ca--700d349d-869b-42cf-b32a-ba8e4ccff393,https://jobs.deel.com/EmployGlobal/job-details/233d337b-b369-474c-9977-d0174bd28519/overview,84.0,107218,"Recruiter Job in San Francisco, California - Smart Talent Consulting Inc. | Apply Today at CareerBuilder"
20260526-105934,2026-05-26T10:59:34Z,deel,join.com,https://join.com/companies/bable-smartcities/16165201-back-end-python-web-developer,https://jobs.deel.com/job-boards/bablesmartcities,84.0,103972,BABLE Smart Cities Iberia (Barcelona): Back-end Python Web Developer
20260526-105934,2026-05-26T10:59:34Z,deel,careers-page.com,https://www.careers-page.com/smart-talent-consulting/job/W3673RY9,https://jobs.deel.com/EmployGlobalTalent/job-details/657f41e4-a6ee-40a8-9efc-fd2a0dfd0a47,81.0,54030,Real Estate Accountant - Smart Talent Consulting Inc. | Career Page
20260526-105934,2026-05-26T10:59:34Z,deel,arbetsformedlingen.se,https://arbetsformedlingen.se/platsbanken/annonser/31040464,https://jobs.deel.com/klarna/job-details/6a88bbba-1d3e-4389-9444-f52a8218fd27/overview,81.0,1761660,Data Science Manager - Klarna Bank AB - Platsbanken
20260526-105934,2026-05-26T10:59:34Z,deel,sequoiacap.com,https://sequoiacap.com/companies/klarna/,https://jobs.deel.com/job-boards/klarna/job-details/449e0faa-46e9-4d2f-b29f-a8e8bb3a6f6a,80.0,90053,Klarna | Sequoia Capital
20260526-105934,2026-05-26T10:59:34Z,deel,career.io,https://career.io/job/recruiter-engineering-gtm-san-francisco-smart-talent-consulting-addd81a88ab03b02379f0a51fb9e5cc7,https://jobs.deel.com/EmployGlobal/job-details/233d337b-b369-474c-9977-d0174bd28519/overview,75.0,24266,"Recruiter (Engineering & GTM) in San Francisco, CA, US - Career.io"
20260526-105934,2026-05-26T10:59:34Z,deel,duunitori.fi,https://duunitori.fi/tyopaikat/tyo/creative-trainee-sdsuu-20288105,https://jobs.deel.com/liwlig-group/job-details/d3ca737e-095d-4767-8900-ef8c97da1d91/overview,74.0,1258329,Creative Trainee - LIWLIG Finland - Työpaikat - Duunitori
20260526-105934,2026-05-26T10:59:34Z,deel,remotive.com,https://remotive.com/remote/jobs/sales-business/business-development-manager-4104588,https://jobs.deel.com/job-boards/DFS/job-details/fd66dca0-d4a9-4009-b4a1-5f0c49c627a1/overview,73.0,126088,[Hiring] Business Development Manager @Smart Talent Consulting Inc.
20260526-105934,2026-05-26T10:59:34Z,deel,waterforpeople.org,https://www.waterforpeople.org/careers/,https://jobs.deel.com/job-boards/water-for-people,70.0,2318,Water For People Jobs | Make an Impact with your Career
